LAT,LON,TIMESTAMP,RECORD,BattV_Avg,PTemp_C_Max,AirTF_Avg,RH,Rain_in_Tot,WS_mph_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT,SlrW_Avg,SlrMJ_Tot,Batt_Volt_Avg
-14.28,-170.71,2020-11-17 12:30:00,50401,13.11,39.84,29.944444444444443,77.8,0.0,,,,966,0.8694104,
-14.28,-170.71,2020-11-17 12:45:00,50402,13.05,40.37,30.22222222222222,73.5,0.0,,,,1096,0.9863272,
-14.28,-170.71,2020-11-17 13:00:00,50403,13.24,41.38,29.666666666666668,77.26,0.0,,,,767.6,0.6908318,
-14.28,-170.71,2020-11-17 13:15:00,50404,13.15,41.57,30.555555555555557,68.89,0.0,,,,968,0.8712927,
-14.28,-170.71,2020-11-17 13:30:00,50405,13.17,42.55,30.666666666666668,76.3,0.0,,,,864,0.7777548,
-14.28,-170.71,2020-11-17 13:45:00,50406,13.19,42.53,30.5,70.55,0.0,,,,779.2,0.7012782,
-14.28,-170.71,2020-11-17 14:00:00,50407,13.28,42.68,29.944444444444443,76.22,0.0,,,,762.6,0.6863799,
-14.28,-170.71,2020-11-17 14:15:00,50408,13.11,42.07,29.555555555555557,76.62,0.0,,,,352.6,0.317349,
-14.28,-170.71,2020-11-17 14:30:00,50409,13.19,40.12,29.72222222222222,75.63,0.0,,,,441.6,0.397448,
-14.28,-170.71,2020-11-17 14:45:00,50410,13.08,39.39,29.61111111111111,82.0,0.0,,,,371.3,0.3342109,
-14.28,-170.71,2020-11-17 15:00:00,50411,12.95,39.04,28.944444444444443,81.4,0.0,,,,280.3,0.25227,
-14.28,-170.71,2020-11-17 15:15:00,50412,13.14,38.01,29.11111111111111,77.57,0.0,,,,390.4,0.3513838,
-14.28,-170.71,2020-11-17 15:30:00,50413,13.13,37.86,29.22222222222222,81.6,0.0,,,,377.8,0.3399775,
-14.28,-170.71,2020-11-17 15:45:00,50414,12.99,37.74,29.11111111111111,76.92,0.0,,,,441.9,0.3977513,
-14.28,-170.71,2020-11-17 16:00:00,50415,12.82,37.37,29.0,81.8,0.0,,,,174.5,0.157049,
-14.28,-170.71,2020-11-17 16:15:00,50416,12.82,36.71,29.27777777777778,78.42,0.0,,,,312.6,0.28131,
-14.28,-170.71,2020-11-17 16:30:00,50417,12.68,36.34,28.77777777777778,81.5,0.0,,,,126.2,0.1135699,
-14.28,-170.71,2020-11-17 16:45:00,50418,12.67,35.65,28.333333333333332,82.9,0.0,,,,126.7,0.1140631,
-14.28,-170.71,2020-11-17 17:00:00,50419,12.66,35.08,28.166666666666668,81.8,0.0,,,,105.6,0.09503461,
-14.28,-170.71,2020-11-17 17:15:00,50420,12.63,34.68,28.055555555555557,84.6,0.0,,,,74.15,0.06673514,
-14.28,-170.71,2020-11-17 17:30:00,50421,12.63,34.28,27.83333333333333,86.1,0.0,,,,66.74,0.0600667,
-14.28,-170.71,2020-11-17 17:45:00,50422,12.62,33.84,27.88888888888889,85.6,0.0,,,,61.44,0.05529694,
-14.28,-170.71,2020-11-17 18:00:00,50423,12.59,33.57,27.277777777777775,90.3,0.0,,,,38.5,0.03464871,
-14.28,-170.71,2020-11-17 18:15:00,50424,12.58,33.11,26.722222222222218,92.3,0.0,,,,23.72,0.02134433,
-14.28,-170.71,2020-11-17 18:30:00,50425,12.57,32.61,26.57222222222222,93.3,0.0,,,,8.88,0.007988142,
-14.28,-170.71,2020-11-17 18:45:00,50426,12.56,32.21,26.383333333333333,93.2,0.0,,,,1.712,0.001541082,
-14.28,-170.71,2020-11-17 19:00:00,50427,12.56,31.8,26.100000000000005,95.1,0.0,,,,0.034,3.06E-05,
-14.28,-170.71,2020-11-17 19:15:00,50428,12.56,31.46,25.977777777777778,95.3,0.0,,,,0.007,6.11E-06,
-14.28,-170.71,2020-11-17 19:30:00,50429,12.55,31.21,25.761111111111113,95.5,0.0,,,,0.007,6.33E-06,
-14.28,-170.71,2020-11-17 19:45:00,50430,12.55,30.93,25.78888888888889,96.7,1.27,,,,0.008,7.62E-06,
-14.28,-170.71,2020-11-17 20:00:00,50431,12.55,30.78,25.477777777777778,98.1,7.365999999999999,,,,0.007,5.9E-06,
-14.28,-170.71,2020-11-17 20:15:00,50432,12.54,30.33,25.32222222222222,98.7,0.0,,,,0.003,3.11E-06,
-14.28,-170.71,2020-11-17 20:30:00,50433,12.54,30.02,25.08888888888889,99.1,0.0,,,,0.004,3.32E-06,
-14.28,-170.71,2020-11-17 20:45:00,50434,12.54,29.81,25.055555555555554,99.5,0.0,,,,0.005,4.93E-06,
-14.28,-170.71,2020-11-17 21:00:00,50435,12.54,29.69,25.033333333333335,99.7,1.778,,,,0.008,7.08E-06,
-14.28,-170.71,2020-11-17 21:15:00,50436,12.53,29.62,25.016666666666666,99.8,0.254,,,,0.005,4.18E-06,
-14.28,-170.71,2020-11-17 21:30:00,50437,12.53,29.52,24.95,100.0,0.0,,,,0.004,3.75E-06,
-14.28,-170.71,2020-11-17 21:45:00,50438,12.52,29.43,24.983333333333334,100.0,0.0,,,,0.005,4.83E-06,
-14.28,-170.71,2020-11-17 22:00:00,50439,12.52,29.37,24.91111111111111,100.0,0.0,,,,0.007,6.54E-06,
-14.28,-170.71,2020-11-17 22:15:00,50440,12.52,29.28,24.81111111111111,100.0,0.0,,,,0.011,9.55E-06,
-14.28,-170.71,2020-11-17 22:30:00,50441,12.52,29.2,24.74444444444445,100.0,0.0,,,,0.003,2.9E-06,
-14.28,-170.71,2020-11-17 22:45:00,50442,12.51,29.13,24.827777777777776,100.0,0.0,,,,0.008,7.19E-06,
-14.28,-170.71,2020-11-17 23:00:00,50443,12.51,29.15,24.79444444444444,100.0,0.0,,,,0.005,4.83E-06,
-14.28,-170.71,2020-11-17 23:15:00,50444,12.5,29.11,24.87777777777778,100.0,0.0,,,,0.005,4.18E-06,
-14.28,-170.71,2020-11-17 23:30:00,50445,12.5,29.18,24.97222222222222,100.0,0.0,,,,0.007,6.01E-06,
-14.28,-170.71,2020-11-17 23:45:00,50446,12.5,29.3,25.011111111111106,100.0,0.0,,,,0.007,5.9E-06,
-14.28,-170.71,2020-11-18 00:00:00,50447,12.49,29.34,25.033333333333335,100.0,0.254,,,,0.005,4.83E-06,
-14.28,-170.71,2020-11-18 00:15:00,50448,12.49,29.36,25.04444444444444,100.0,0.0,,,,0.003,3.11E-06,
-14.28,-170.71,2020-11-18 00:30:00,50449,12.48,29.38,24.966666666666665,100.0,0.0,,,,0.009,7.94E-06,
-14.28,-170.71,2020-11-18 00:45:00,50450,12.48,29.31,24.783333333333335,100.0,0.0,,,,0.009,8.26E-06,
-14.28,-170.71,2020-11-18 01:00:00,50451,12.48,29.22,24.683333333333337,100.0,0.0,,,,0.008,6.97E-06,
-14.28,-170.71,2020-11-18 01:15:00,50452,12.47,29.04,24.627777777777776,100.0,0.254,,,,0.007,6.22E-06,
-14.28,-170.71,2020-11-18 01:30:00,50453,12.47,29.02,24.78888888888889,100.0,0.254,,,,0.008,7.19E-06,
-14.28,-170.71,2020-11-18 01:45:00,50454,12.47,29.03,24.777777777777775,100.0,0.0,,,,0.006,5.58E-06,
-14.28,-170.71,2020-11-18 02:00:00,50455,12.46,29.02,24.777777777777775,100.0,0.508,,,,0.003,2.79E-06,
-14.28,-170.71,2020-11-18 02:15:00,50456,12.46,29.0,24.74444444444445,100.0,0.0,,,,0.001,1.18E-06,
-14.28,-170.71,2020-11-18 02:30:00,50457,12.45,28.95,24.61111111111111,100.0,0.0,,,,0.006,5.47E-06,
-14.28,-170.71,2020-11-18 02:45:00,50458,12.45,28.83,24.433333333333337,100.0,0.0,,,,0.01,8.8E-06,
-14.28,-170.71,2020-11-18 03:00:00,50459,12.44,28.67,24.33888888888889,100.0,0.0,,,,0.006,5.68E-06,
-14.28,-170.71,2020-11-18 03:15:00,50460,12.44,28.56,24.299999999999997,100.0,0.0,,,,0.006,5.47E-06,
-14.28,-170.71,2020-11-18 03:30:00,50461,12.43,28.61,24.416666666666668,100.0,0.0,,,,0.003,2.79E-06,
-14.28,-170.71,2020-11-18 03:45:00,50462,12.43,28.68,24.461111111111112,100.0,0.0,,,,0.006,5.04E-06,
-14.28,-170.71,2020-11-18 04:00:00,50463,12.43,28.7,24.444444444444443,100.0,0.0,,,,0.007,6.11E-06,
-14.28,-170.71,2020-11-18 04:15:00,50464,12.42,28.73,24.294444444444448,100.0,1.5239999999999998,,,,0.01,9.12E-06,
-14.28,-170.71,2020-11-18 04:30:00,50465,12.42,28.71,24.294444444444448,100.0,1.27,,,,0.006,5.15E-06,
-14.28,-170.71,2020-11-18 04:45:00,50466,12.41,28.66,24.183333333333334,100.0,0.0,,,,0.008,7.29E-06,
-14.28,-170.71,2020-11-18 05:00:00,50467,12.41,28.51,24.172222222222224,100.0,0.0,,,,0.004,3.54E-06,
-14.28,-170.71,2020-11-18 05:15:00,50468,12.4,28.44,24.08888888888889,100.0,0.0,,,,0.008,6.86E-06,
-14.28,-170.71,2020-11-18 05:30:00,50469,12.4,28.37,23.983333333333334,100.0,0.0,,,,0.049,4.41E-05,
-14.28,-170.71,2020-11-18 05:45:00,50470,12.39,28.27,23.899999999999995,100.0,0.0,,,,1.191,0.001071829,
-14.28,-170.71,2020-11-18 06:00:00,50471,12.39,28.23,23.772222222222226,100.0,0.0,,,,6.126,0.005513058,
-14.28,-170.71,2020-11-18 06:15:00,50472,12.39,28.18,23.86666666666666,100.0,0.0,,,,14.15,0.01273141,
-14.28,-170.71,2020-11-18 06:30:00,50473,12.4,28.25,23.972222222222225,100.0,0.0,,,,24.74,0.02226482,
-14.28,-170.71,2020-11-18 06:45:00,50474,12.42,28.4,24.133333333333333,100.0,0.0,,,,42.92,0.0386312,
-14.28,-170.71,2020-11-18 07:00:00,50475,12.5,28.88,24.33888888888889,100.0,0.0,,,,94.1,0.08464561,
-14.28,-170.71,2020-11-18 07:15:00,50476,13.02,30.79,24.855555555555554,99.4,0.0,,,,306.8,0.2760993,
-14.28,-170.71,2020-11-18 07:30:00,50477,12.93,31.82,25.833333333333332,98.9,0.0,,,,201.3,0.1811417,
-14.28,-170.71,2020-11-18 07:45:00,50478,12.84,32.03,25.738888888888887,98.6,0.0,,,,194.3,0.1748587,
-14.28,-170.71,2020-11-18 08:00:00,50479,13.0,32.69,26.244444444444444,96.4,0.0,,,,250.1,0.2250525,
-14.28,-170.71,2020-11-18 08:15:00,50480,12.7,32.66,26.105555555555554,95.2,0.0,,,,80.5,0.07243268,
-14.28,-170.71,2020-11-18 08:30:00,50481,13.1,33.59,26.244444444444444,93.5,0.254,,,,388.6,0.3497793,
-14.28,-170.71,2020-11-18 08:45:00,50482,12.98,33.71,27.055555555555557,89.2,0.0,,,,262.9,0.2366489,
-14.28,-170.71,2020-11-18 09:00:00,50483,12.96,32.63,26.77777777777778,91.6,0.0,,,,260,0.2340227,
-14.28,-170.71,2020-11-18 09:15:00,50484,13.1,33.58,26.77777777777778,91.3,0.0,,,,416.5,0.3748097,
-14.28,-170.71,2020-11-18 09:30:00,50485,13.36,36.28,28.166666666666668,85.7,0.0,,,,586.4,0.5277909,
-14.28,-170.71,2020-11-18 09:45:00,50486,13.4,39.08,29.166666666666668,82.6,0.0,,,,859,0.7731366,
-14.28,-170.71,2020-11-18 10:00:00,50487,13.31,40.62,29.5,79.71,0.0,,,,657,0.5912898,
-14.28,-170.71,2020-11-18 10:15:00,50488,13.1,39.92,27.88888888888889,87.5,0.0,,,,345.7,0.3110886,
-14.28,-170.71,2020-11-18 10:30:00,50489,13.3,38.98,28.666666666666668,83.0,0.0,,,,855,0.7691804,
-14.28,-170.71,2020-11-18 10:45:00,50490,13.2,38.75,28.666666666666668,82.1,0.0,,,,385.7,0.3471414,
-14.28,-170.71,2020-11-18 11:00:00,50491,12.82,38.28,27.277777777777775,91.5,0.0,,,,132,0.1188199,
-14.28,-170.71,2020-11-18 11:15:00,50492,13.03,36.06,27.055555555555557,88.4,0.0,,,,281.1,0.2529506,
-14.28,-170.71,2020-11-18 11:30:00,50493,13.29,36.59,27.88888888888889,83.1,0.0,,,,491,0.4419017,
-14.28,-170.71,2020-11-18 11:45:00,50494,13.39,38.26,28.833333333333332,78.37,0.0,,,,790.8,0.711728,
-14.28,-170.71,2020-11-18 12:00:00,50495,13.37,39.79,30.055555555555557,78.77,0.0,,,,661.9,0.5957115,
-14.28,-170.71,2020-11-18 12:15:00,50496,13.25,40.08,29.444444444444443,73.28,0.0,,,,894,0.8041999,
-14.28,-170.71,2020-11-18 12:30:00,50497,13.24,40.53,30.166666666666668,75.4,0.0,,,,965,0.8684013,
-14.28,-170.71,2020-11-18 12:45:00,50498,13.22,41.2,30.444444444444443,76.42,0.0,,,,581.8,0.5236359,
-14.28,-170.71,2020-11-18 13:00:00,50499,13.26,41.24,29.72222222222222,79.72,0.0,,,,602.7,0.5424027,
-14.28,-170.71,2020-11-18 13:15:00,50500,13.16,40.8,29.11111111111111,80.4,0.0,,,,422.3,0.3800414,
-14.28,-170.71,2020-11-18 13:30:00,50501,13.24,39.18,28.88888888888889,78.38,0.0,,,,591.9,0.5327241,
-14.28,-170.71,2020-11-18 13:45:00,50502,13.11,38.82,29.166666666666668,75.96,0.0,,,,909,0.8182436,
-14.28,-170.71,2020-11-18 14:00:00,50503,13.15,40.25,29.833333333333332,76.43,0.0,,,,675.8,0.6082157,
-14.28,-170.71,2020-11-18 14:15:00,50504,13.11,40.64,29.11111111111111,80.7,0.0,,,,363.9,0.3274701,
-14.28,-170.71,2020-11-18 14:30:00,50505,13.23,39.37,29.11111111111111,80.1,0.0,,,,701.3,0.6312127,
-14.28,-170.71,2020-11-18 14:45:00,50506,13.23,39.98,29.11111111111111,80.4,0.0,,,,560.7,0.5046027,
-14.28,-170.71,2020-11-18 15:00:00,50507,13.03,40.19,29.333333333333332,79.0,0.0,,,,581.2,0.5230901,
-14.28,-170.71,2020-11-18 15:15:00,50508,12.83,39.14,29.444444444444443,76.86,0.0,,,,513.2,0.4619047,
-14.28,-170.71,2020-11-18 15:30:00,50509,13.01,39.16,29.5,78.33,0.0,,,,433.2,0.3898443,
-14.28,-170.71,2020-11-18 15:45:00,50510,12.99,38.73,29.333333333333332,77.58,0.0,,,,294.2,0.2647635,
-14.28,-170.71,2020-11-18 16:00:00,50511,12.72,37.76,28.555555555555557,85.4,0.0,,,,125.1,0.1125937,
-14.28,-170.71,2020-11-18 16:15:00,50512,12.73,36.43,28.333333333333332,84.4,0.0,,,,353.4,0.3180441,
-14.28,-170.71,2020-11-18 16:30:00,50513,12.74,35.73,27.944444444444443,89.1,0.0,,,,319.1,0.287163,
-14.28,-170.71,2020-11-18 16:45:00,50514,12.76,35.38,27.88888888888889,88.6,0.0,,,,213.2,0.1918592,
-14.28,-170.71,2020-11-18 17:00:00,50515,12.67,35.07,28.277777777777782,87.3,0.0,,,,94.8,0.08531199,
-14.28,-170.71,2020-11-18 17:15:00,50516,12.65,34.78,27.83333333333333,89.2,0.0,,,,88.1,0.07927563,
-14.28,-170.71,2020-11-18 17:30:00,50517,12.64,34.41,27.666666666666668,91.2,0.0,,,,85.1,0.07657112,
-14.28,-170.71,2020-11-18 17:45:00,50518,12.63,34.0,27.61111111111111,91.9,0.0,,,,73.81,0.06642666,
-14.28,-170.71,2020-11-18 18:00:00,50519,12.61,33.64,27.333333333333332,92.3,0.0,,,,53.62,0.0482561,
-14.28,-170.71,2020-11-18 18:15:00,50520,12.59,33.29,27.055555555555557,93.4,0.0,,,,26.14,0.02352778,
-14.28,-170.71,2020-11-18 18:30:00,50521,12.57,32.86,26.65555555555556,94.5,0.0,,,,6.217,0.005594896,
-14.28,-170.71,2020-11-18 18:45:00,50522,12.57,32.36,26.17777777777778,95.6,0.0,,,,0.599,0.000539507,
-14.28,-170.71,2020-11-18 19:00:00,50523,12.56,31.78,25.883333333333336,96.2,0.0,,,,0.028,2.55E-05,
-14.28,-170.71,2020-11-18 19:15:00,50524,12.56,31.32,25.622222222222224,96.7,0.0,,,,0.01,8.69E-06,
-14.28,-170.71,2020-11-18 19:30:00,50525,12.56,30.94,25.494444444444444,97.2,0.0,,,,0.009,7.72E-06,
-14.28,-170.71,2020-11-18 19:45:00,50526,12.56,30.63,25.39444444444444,97.4,0.0,,,,0.002,2.15E-06,
-14.28,-170.71,2020-11-18 20:00:00,50527,12.55,30.4,25.361111111111114,97.4,0.0,,,,0.005,4.72E-06,
-14.28,-170.71,2020-11-18 20:15:00,50528,12.55,30.22,25.233333333333334,97.8,0.0,,,,0.005,4.93E-06,
-14.28,-170.71,2020-11-18 20:30:00,50529,12.55,30.05,25.172222222222224,97.8,0.0,,,,0.006,5.15E-06,
-14.28,-170.71,2020-11-18 20:45:00,50530,12.54,29.95,25.12222222222222,98.1,0.0,,,,0.005,4.29E-06,
-14.28,-170.71,2020-11-18 21:00:00,50531,12.54,29.81,25.083333333333336,98.2,0.0,,,,0.004,3.97E-06,
-14.28,-170.71,2020-11-18 21:15:00,50532,12.54,29.73,25.100000000000005,98.4,0.0,,,,0.004,3.86E-06,
-14.28,-170.71,2020-11-18 21:30:00,50533,12.53,29.67,25.149999999999995,98.5,0.0,,,,0.005,4.4E-06,
-14.28,-170.71,2020-11-18 21:45:00,50534,12.53,29.62,25.200000000000003,98.6,0.0,,,,0.007,6.44E-06,
-14.28,-170.71,2020-11-18 22:00:00,50535,12.53,29.66,25.26111111111111,98.7,0.0,,,,0.01,8.69E-06,
-14.28,-170.71,2020-11-18 22:15:00,50536,12.52,29.74,25.37777777777778,98.8,0.0,,,,0.008,6.76E-06,
-14.28,-170.71,2020-11-18 22:30:00,50537,12.52,29.83,25.455555555555552,98.8,0.0,,,,0.003,2.57E-06,
-14.28,-170.71,2020-11-18 22:45:00,50538,12.52,29.88,25.455555555555552,99.0,0.0,,,,0.013,1.17E-05,
-14.28,-170.71,2020-11-18 23:00:00,50539,12.51,29.98,25.455555555555552,99.0,0.0,,,,0.006,5.15E-06,
-14.28,-170.71,2020-11-18 23:15:00,50540,12.51,29.95,25.472222222222218,99.1,0.0,,,,0.012,1.04E-05,
-14.28,-170.71,2020-11-18 23:30:00,50541,12.5,29.95,25.46666666666667,98.9,0.0,,,,0.006,5.79E-06,
-14.28,-170.71,2020-11-18 23:45:00,50542,12.5,29.97,25.422222222222224,99.0,0.0,,,,0.006,5.47E-06,
-14.28,-170.71,2020-11-19 00:00:00,50543,12.5,29.89,25.34444444444445,99.0,0.0,,,,0.005,4.93E-06,
-14.28,-170.71,2020-11-19 00:15:00,50544,12.49,29.82,25.194444444444443,98.5,0.0,,,,0.002,1.93E-06,
-14.28,-170.71,2020-11-19 00:30:00,50545,12.49,29.77,25.149999999999995,98.5,0.0,,,,0.008,6.97E-06,
-14.28,-170.71,2020-11-19 00:45:00,50546,12.48,29.74,25.133333333333333,98.4,0.0,,,,0.007,6.22E-06,
-14.28,-170.71,2020-11-19 01:00:00,50547,12.48,29.63,25.105555555555554,98.6,0.0,,,,0.008,7.4E-06,
-14.28,-170.71,2020-11-19 01:15:00,50548,12.47,29.57,25.016666666666666,98.8,0.0,,,,0.006,5.79E-06,
-14.28,-170.71,2020-11-19 01:30:00,50549,12.47,29.47,24.977777777777774,98.8,0.0,,,,0.009,8.37E-06,
-14.28,-170.71,2020-11-19 01:45:00,50550,12.47,29.39,24.91111111111111,98.9,0.0,,,,0.013,1.21E-05,
-14.28,-170.71,2020-11-19 02:00:00,50551,12.46,29.29,24.694444444444443,99.0,0.0,,,,0.007,6.11E-06,
-14.28,-170.71,2020-11-19 02:15:00,50552,12.46,29.14,24.572222222222226,99.3,0.0,,,,0.003,2.57E-06,
-14.28,-170.71,2020-11-19 02:30:00,50553,12.45,28.99,24.58888888888889,99.4,0.0,,,,0.009,8.37E-06,
-14.28,-170.71,2020-11-19 02:45:00,50554,12.45,28.85,24.61111111111111,99.5,0.0,,,,0.008,7.08E-06,
-14.28,-170.71,2020-11-19 03:00:00,50555,12.44,28.82,24.61111111111111,99.6,0.0,,,,0.005,4.18E-06,
-14.28,-170.71,2020-11-19 03:15:00,50556,12.44,28.81,24.633333333333336,99.7,0.0,,,,0.011,9.65E-06,
-14.28,-170.71,2020-11-19 03:30:00,50557,12.43,28.89,24.727777777777778,99.8,0.0,,,,0.004,3.43E-06,
-14.28,-170.71,2020-11-19 03:45:00,50558,12.43,29.05,24.938888888888886,99.6,0.0,,,,0.005,4.72E-06,
-14.28,-170.71,2020-11-19 04:00:00,50559,12.42,29.11,24.944444444444446,99.7,0.0,,,,0.004,3.97E-06,
-14.28,-170.71,2020-11-19 04:15:00,50560,12.41,29.18,24.961111111111116,99.6,0.0,,,,0.005,4.4E-06,
-14.28,-170.71,2020-11-19 04:30:00,50561,12.41,29.23,24.95555555555556,99.7,0.0,,,,0.005,4.72E-06,
-14.28,-170.71,2020-11-19 04:45:00,50562,12.4,29.21,24.772222222222226,99.5,0.0,,,,0.005,4.72E-06,
-14.28,-170.71,2020-11-19 05:00:00,50563,12.4,29.14,24.711111111111116,99.6,0.0,,,,0.004,3.65E-06,
-14.28,-170.71,2020-11-19 05:15:00,50564,12.4,29.02,24.683333333333337,99.3,0.0,,,,0.011,9.76E-06,
-14.28,-170.71,2020-11-19 05:30:00,50565,12.39,28.98,24.683333333333337,99.6,0.0,,,,0.041,3.65E-05,
-14.28,-170.71,2020-11-19 05:45:00,50566,12.39,28.98,24.61111111111111,99.8,0.0,,,,0.62,0.000557634,
-14.28,-170.71,2020-11-19 06:00:00,50567,12.38,29.09,24.683333333333337,99.8,0.0,,,,4.655,0.004189817,
-14.28,-170.71,2020-11-19 06:15:00,50568,12.39,29.16,24.716666666666665,100.0,0.508,,,,11.81,0.01062519,
-14.28,-170.71,2020-11-19 06:30:00,50569,12.41,29.25,24.79444444444444,100.0,2.794,,,,44.17,0.03975022,
-14.28,-170.71,2020-11-19 06:45:00,50570,12.41,29.3,24.90555555555555,100.0,0.254,,,,41.12,0.03700409,
-14.28,-170.71,2020-11-19 07:00:00,50571,12.4,29.35,24.916666666666664,100.0,0.254,,,,40.97,0.03687099,
-14.28,-170.71,2020-11-19 07:15:00,50572,12.43,29.52,25.100000000000005,100.0,0.254,,,,62.98,0.05668121,
-14.28,-170.71,2020-11-19 07:30:00,50573,12.56,29.87,24.97222222222222,99.6,1.27,,,,134.5,0.1210642,
-14.28,-170.71,2020-11-19 07:45:00,50574,12.85,30.22,24.711111111111116,98.1,0.0,,,,214.5,0.1930782,
-14.28,-170.71,2020-11-19 08:00:00,50575,12.93,30.81,25.677777777777777,97.5,0.0,,,,222.1,0.1998456,
-14.28,-170.71,2020-11-19 08:15:00,50576,12.91,31.38,26.049999999999997,96.7,0.0,,,,204.4,0.1839931,
-14.28,-170.71,2020-11-19 08:30:00,50577,12.74,31.44,26.13333333333334,96.0,0.0,,,,113.9,0.1025476,
-14.28,-170.71,2020-11-19 08:45:00,50578,12.62,31.42,26.072222222222226,96.3,0.0,,,,89.8,0.08086336,
-14.28,-170.71,2020-11-19 09:00:00,50579,12.69,31.49,26.216666666666665,97.2,0.0,,,,141.9,0.1277127,
-14.28,-170.71,2020-11-19 09:15:00,50580,12.77,31.69,26.399999999999995,96.8,0.0,,,,165.2,0.1487184,
-14.28,-170.71,2020-11-19 09:30:00,50581,12.68,31.75,26.272222222222226,97.1,0.0,,,,129,0.1161151,
-14.28,-170.71,2020-11-19 09:45:00,50582,12.82,31.79,26.094444444444445,97.5,0.0,,,,214.7,0.1932223,
-14.28,-170.71,2020-11-19 10:00:00,50583,12.91,31.9,26.216666666666665,97.3,0.0,,,,235.8,0.2122354,
-14.28,-170.71,2020-11-19 10:15:00,50584,13.05,32.83,26.36666666666666,93.1,0.0,,,,378.7,0.340806,
-14.28,-170.71,2020-11-19 10:30:00,50585,13.38,36.72,27.944444444444443,84.6,0.0,,,,893,0.8034204,
-14.28,-170.71,2020-11-19 10:45:00,50586,13.29,38.17,28.666666666666668,84.4,0.0,,,,623.9,0.5614821,
-14.28,-170.71,2020-11-19 11:00:00,50587,13.35,40.06,29.22222222222222,82.7,0.0,,,,1039,0.9354697,
-14.28,-170.71,2020-11-19 11:15:00,50588,13.25,40.59,30.0,84.4,0.0,,,,643.3,0.578953,
-14.28,-170.71,2020-11-19 11:30:00,50589,13.23,41.14,30.27777777777778,76.62,0.0,,,,1038,0.933778,
-14.28,-170.71,2020-11-19 11:45:00,50590,13.06,40.41,29.944444444444443,78.98,0.0,,,,995,0.8952272,
-14.28,-170.71,2020-11-19 12:00:00,50591,13.11,40.35,30.833333333333332,76.41,0.0,,,,976,0.8785127,
-14.28,-170.71,2020-11-19 12:15:00,50592,13.07,40.41,29.72222222222222,75.26,0.0,,,,730.2,0.6571944,
-14.28,-170.71,2020-11-19 12:30:00,50593,13.23,40.96,31.22222222222222,74.62,0.0,,,,1050,0.944871,
-14.28,-170.71,2020-11-19 12:45:00,50594,13.29,41.71,30.5,75.28,0.0,,,,724.4,0.6519678,
-14.28,-170.71,2020-11-19 13:00:00,50595,13.12,41.43,29.166666666666668,80.4,0.0,,,,508.4,0.4575243,
